"Activity","Position","X","Y","Z","curtime","curdate"
"Classification Data","Pocket","-4.9417834","-4.4892654","-3.6991546","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-5.4326096","-6.0670924","-2.4206119","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-3.5674694","-8.5882635","-0.12210801","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-0.3328042","-11.861238","1.0702409","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","3.110163","-16.4774","1.1899546","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","5.784568","-24.984257","-1.0606637","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","6.481302","-29.653093","-2.7175019","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","3.2442424","-31.115995","-3.8954852","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-1.0032011","-29.602814","-1.5586729","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-4.0535073","-26.698559","-0.42139238","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-4.0535073","-23.52375","0.10774237","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","2.7653873","-18.30902","-3.476487","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","7.0176196","-16.218817","-3.3687446","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","9.122187","-14.516488","-1.8890828","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","8.784595","-12.251504","-2.351178","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","6.3113084","-9.598648","-1.063058","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","2.4589202","-9.105427","-2.2721667","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-1.9321798","-8.954588","-1.5586729","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-3.5243726","-8.095043","-1.0606637","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-4.3671575","-6.141315","-0.67279124","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-4.4892654","-4.07745","0.043096945","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-3.6823947","-2.0662591","-0.12689656","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-3.5387383","0.117319465","-0.36632404","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-4.000833","3.0910087","-1.4389591","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-4.503631","4.103787","-1.2091088","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-5.604997","4.740664","-0.84039044","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-5.111777","4.2019525","-0.99362403","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-3.632115","3.1173458","-2.1883671","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-2.0973847","1.8196489","-3.2298768","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-0.026337024","-1.2234744","-4.0559015","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","0.6751855","-3.440573","-4.3408203","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","0.88109314","-6.7734036","-4.3432145","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","0.91700727","-10.223554","-5.1859994","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-0.071828246","-11.719975","-9.58907","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-0.9864412","-9.8237095","-6.960157","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-6.656084","-0.31365","10.525232","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-11.63857","5.260222","13.058374","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-9.428655","6.3472223","9.5483675","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-8.437425","-1.6544439","5.854002","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","3.9409764","-19.08237","7.307327","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","28.92284","-35.088097","7.9346266","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","14.099884","-36.97718","-3.2490308","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-0.79250497","-28.283567","-9.586677","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-5.1812105","-15.955447","-9.160496","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-16.024881","-3.9170337","2.5044115","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-21.083984","4.520391","0.6943397","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-16.249943","4.98488","4.371946","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-6.3807425","-10.92747","9.344854","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-0.90503585","-19.94431","9.4932995","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","8.925857","-28.381733","6.5794673","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","16.84133","-28.451168","3.5339496","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","14.633807","-20.557243","0.818842","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","9.675264","-13.685675","0.409421","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","1.359948","-8.537984","0.51955765","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","-0.21069619","-9.718362","-0.21787901","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","0.7110996","-13.4510355","-2.9808722","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","1.5203645","-15.517295","-4.235472","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","1.0343267","-16.09192","-4.577853","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","3.5554981","-17.131037","-1.8459859","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","5.7295","-16.692884","-5.0399485","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","7.075082","-15.754328","-6.88354","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","8.22194","-14.116644","-8.609812","1614255143","25-02-2021 12:12:23"
"Classification Data","Pocket","8.296163","-12.184464","-7.2378926","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","7.692805","-9.471751","-5.540352","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","7.676045","-6.7997403","-6.632141","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","8.480521","-3.232271","-5.7630196","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","9.28021","-1.5514901","-4.1181526","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","10.604243","0.5698374","-2.8563697","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","11.480548","1.5634614","-1.7047237","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","10.321719","0.61293435","-0.77574503","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","7.814913","-0.80208206","-1.8842943","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","1.9633054","-2.2985039","-4.5347567","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-2.4086404","-2.8970726","-4.7358756","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-5.437398","-4.434197","-4.494054","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-5.4517636","-5.672037","-3.7614057","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-3.5985951","-8.102226","-1.0846065","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-0.59378016","-11.370411","0.9385557","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","3.9768906","-17.15498","-0.07901107","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","6.797346","-22.077608","0.21787901","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","7.563514","-28.503841","-2.865947","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","4.3192716","-31.515839","-2.5570855","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-1.7214836","-30.40729","-2.5307484","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-4.0367475","-27.732885","-1.0726352","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-2.1811843","-21.11511","-0.6943397","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","0.9601042","-17.717634","-1.403045","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","6.301731","-15.399976","-3.407053","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","7.8340673","-13.568356","-2.5475085","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","9.126976","-12.718388","1.228263","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","8.648121","-12.519663","0.2466103","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","3.1484714","-11.873209","-1.3862851","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-0.08140534","-11.681666","-1.6305012","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-3.8092911","-10.134965","-1.1109436","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-5.2434616","-7.2953553","-0.5889916","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-5.4493694","-3.6608462","-0.52674043","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-4.7167215","-1.2402344","-0.75180227","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-4.0535073","1.4820561","-0.6464542","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-4.1157584","2.6241252","-0.35435268","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-4.4294086","4.09421","-0.26097596","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-4.0989985","4.867561","-0.076616794","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-3.1915684","4.5347567","-0.45012367","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-1.8459859","3.2897336","-1.9848539","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-1.2713599","1.6616267","-4.5347567","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-0.37111259","0.6440599","-4.896292","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","0.9433443","-1.6233183","-5.138114","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","2.221887","-5.5954204","-5.375147","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","1.8866886","-9.134158","-6.2682114","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","0.7781393","-11.116618","-9.866806","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-3.5171897","-10.13736","-7.5922456","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-6.6081986","-8.875577","2.796513","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-7.5515428","-8.43503","7.9944835","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-3.7733772","-8.535589","13.127809","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","0.25139886","-9.608225","9.96976","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","15.150971","-12.040808","8.573898","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","20.004166","-11.897152","0.16759923","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","7.666468","-12.009683","0.16759923","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-11.978557","-15.498141","-0.50998056","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-17.45187","-21.103138","1.6161355","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-9.905115","-19.056034","-0.88588166","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-6.5746784","-13.360053","-0.36392978","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-6.5818615","-9.93624","2.5044115","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-5.808511","-11.779832","3.8571768","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-5.032766","-13.819755","4.1564612","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","0.9217958","-17.176527","5.813299","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","5.212336","-18.378454","2.0351336","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","7.850827","-17.332155","2.0351336","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","8.458973","-15.4334955","0.57223165","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","8.58587","-14.976189","-0.23224466","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","8.083072","-14.961823","-1.3407938","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","7.5850625","-15.5125065","-2.691165","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","6.4525704","-14.887601","-3.4549387","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","3.7422516","-13.417516","-4.410254","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","2.578634","-13.455825","-3.0455174","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","2.5020173","-13.609058","-4.810098","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","4.0151987","-13.64976","-5.3727527","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","6.4405994","-12.933872","-5.2937417","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","6.5818615","-10.817333","-5.94259","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","5.8875217","-7.843644","-5.7606254","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","5.116565","-3.205934","-3.7494342","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","5.7558365","-1.3048798","-2.5738454","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","7.369578","0.09577099","-2.7486274","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","9.950606","0.21069619","-3.8260512","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","11.44224","-0.18675344","-3.5483153","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","11.408719","-1.0199611","-3.15326","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","7.2785954","-2.2530127","-3.1748085","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","2.8970726","-3.4118416","-4.740664","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-2.063865","-4.63771","-7.168459","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-5.6983743","-4.9609375","-8.195602","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-6.4166565","-5.480495","-6.2131433","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-3.2969165","-7.4438004","-1.9848539","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","0.5650489","-10.63058","3.3400133","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","2.6025767","-12.933872","4.417437","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","5.849213","-17.86608","2.9497466","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","8.109408","-25.470295","0.43096948","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","5.3440213","-27.60599","-2.8252442","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-1.2761484","-26.964323","-4.065479","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-2.7462332","-26.688982","-1.3360053","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-2.2123098","-25.431988","-0.38308397","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","-0.9601042","-23.037712","-0.68715686","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","3.093403","-20.559637","-0.9912298","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","9.308941","-20.16937","0.600963","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","11.473365","-20.171764","-0.9194015","1614255144","25-02-2021 12:12:24"
"Classification Data","Pocket","11.006481","-19.240393","-1.8771114","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","7.5754857","-17.720028","-2.0949905","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","1.4006507","-15.371244","-1.9321798","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-3.284945","-12.258687","-0.49082634","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.539545","-9.330489","0.06943397","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-5.28177","-6.064698","0.70631105","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-5.133325","-1.9465454","0.7110996","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.6472874","-0.057462595","0.88109314","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.4461684","2.5379312","0.18196489","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-5.437398","5.279376","0.66321415","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-5.499649","6.3472223","0.7398309","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.2043467","6.2251143","0.3998439","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-2.3320236","4.7765784","-0.30646718","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-1.9992194","3.9266107","-1.4413534","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-1.7645805","2.8300328","-2.9425638","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-1.228263","0.77574503","-3.5842295","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-0.3615355","-1.8196489","-3.344802","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","0.8786988","-5.3871183","-3.529161","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","1.9369683","-8.45179","-7.1349387","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","2.4852571","-9.5794935","-9.617802","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","0.19154198","-9.059936","-7.695199","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-7.4653487","-6.2155375","2.310475","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-10.118205","-6.0048413","6.7805862","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-6.426234","-9.648928","9.98652","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","2.2745612","-16.51092","9.466963","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","16.10868","-19.89403","10.984933","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","22.012962","-18.723228","1.812466","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","5.317684","-16.182903","-4.659259","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-8.183631","-16.855694","-4.5610933","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-13.745532","-14.832533","3.5770466","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-11.990528","-8.789383","0.91700727","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-10.735929","-6.474119","1.2617828","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-8.722343","-7.8556156","3.5554981","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-3.6177492","-14.032845","5.6361227","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","1.89866","-18.490984","4.3839173","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","6.2514515","-19.970646","3.1125572","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","7.9178667","-17.459051","2.4900458","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","6.426234","-14.5524025","1.7119064","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","5.2290964","-11.760678","0.8092649","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","4.268992","-10.925076","0.36632404","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","5.2267017","-12.385584","-1.3814965","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","6.768615","-14.063971","-2.430189","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","4.72151","-14.997737","-3.9936504","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","4.767001","-15.71602","-2.7055306","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","4.63771","-16.094315","-2.9138324","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","5.183605","-15.459832","-6.699181","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","5.856396","-14.226781","-8.166871","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","6.186806","-12.584309","-6.8356547","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","5.9473786","-9.538791","-5.8180876","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","5.691191","-7.4845033","-6.4597535","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","6.038361","-4.7526355","-6.6345353","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","7.4414062","-2.4062462","-4.0582957","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","9.28021","-0.36392978","-2.638491","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","10.692831","1.3455825","-2.2338583","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","10.587483","1.2067145","-2.5235655","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","8.688824","0.35674694","-2.2673783","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","5.9210415","-1.4389591","-3.1676257","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","2.7414446","-3.222694","-3.4716985","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-0.6081458","-4.6927786","-3.2274826","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-1.8004947","-6.605804","-0.28970724","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-1.1253091","-10.281016","1.0965779","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-0.1699935","-12.648953","1.1803775","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","0.8547561","-16.759924","-0.31604427","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","0.6105401","-21.581993","-3.5770466","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-0.1699935","-23.744022","-4.0199876","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-1.4485363","-23.459105","-2.3966691","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","0.05506832","-21.476645","-0.7709565","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","1.5778271","-20.62189","-0.85236186","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","2.6456738","-19.946703","-0.5027977","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","4.192375","-19.702488","-1.1085492","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","6.7566433","-20.147823","0.35674694","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","8.497281","-20.985819","-1.4868447","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","8.518829","-20.0736","-3.605778","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","6.454965","-18.479013","-3.371139","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","4.3240604","-15.94587","-1.786129","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","0.090982445","-12.354458","-1.7645805","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-1.2210802","-9.751882","-0.6273","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-2.8635526","-7.312115","-0.43336374","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.529968","-3.5387383","0.7134939","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.35758","-2.370332","0.600963","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.371946","-1.0343267","0.7781393","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.1612496","-0.26337022","0.47885495","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.9346004","0.9433443","0.098165266","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-5.585843","2.5092","-0.30886146","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.7765784","3.6728175","-1.2474172","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.233078","3.9888618","-2.0590763","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-3.2610023","4.166038","-2.8683412","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-2.0782306","3.9864676","-2.8108785","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-0.57462597","2.5379312","-2.7821474","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","1.2593886","-0.25858167","-2.6241252","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","2.0854135","-3.9577363","-2.169213","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","1.350371","-5.6241517","-2.588211","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","0.27055305","-7.649708","-5.540352","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-0.043096945","-9.342461","-9.8787775","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-1.2210802","-8.990502","-5.626546","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-3.258608","-8.796566","4.233078","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-2.2099156","-12.452623","10.618608","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-0.6153286","-15.390398","12.110242","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","9.320911","-17.63144","10.35045","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","17.032871","-15.141394","1.4533248","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","9.553157","-11.3344965","-5.463735","1614255145","25-02-2021 12:12:25"
"Classification Data","Pocket","-4.000833","-12.146156","-4.494054","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-16.120653","-14.171713","0.9074302","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-14.9067545","-13.357659","1.1779832","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-11.76786","-11.109435","0.07901107","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-8.736709","-11.583502","2.7366562","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","-4.948966","-14.856475","5.8420305","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","0.26097596","-18.218037","5.834848","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","7.6066113","-20.131063","4.3791285","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","7.929838","-18.004946","2.0423164","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","7.8699813","-15.399976","1.6257126","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.098218","-12.483748","1.0271438","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","4.826858","-11.193234","-0.21069619","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","4.865166","-12.129396","-1.2713599","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.3113084","-14.41114","-2.456526","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.3400397","-15.174913","-3.3256476","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","4.731087","-14.889995","-3.7302802","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","4.6233444","-14.631413","-3.2562137","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","5.200365","-14.5524025","-3.8523881","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","5.7223167","-14.08073","-6.943397","1614255146","25-02-2021 12:12:26"
"Classification Data","Pocket","6.3376455","-12.493326","-7.881953","1614255146","25-02-2021 12:12:26"
